HOW,INDEX,LABEL,X,Y,Z,NPIX,FF,OUTLINE
VOLUME,NA,TA_R,-4.961047299898155,54.011897746617635,-692.5270163568125,5188.0,0.3845573452469869,
VOLUME,NA,ED_R,-4.961047299898155,54.011897746617635,-692.5270163568125,765.0,0.46439475162026994,
VOLUME,NA,PER_R,-4.961047299898155,54.011897746617635,-692.5270163568125,2179.0,0.2068301786360022,
VOLUME,NA,DLPC_R,-4.961047299898155,54.011897746617635,-692.5270163568125,8167.0,0.09470994160992997,
VOLUME,NA,POP_R,-4.961047299898155,54.011897746617635,-692.5270163568125,228.0,0.27572205578622694,
VOLUME,NA,SOL_R,-4.961047299898155,54.011897746617635,-692.5270163568125,14454.0,0.26654365459372187,
VOLUME,NA,GAS_MED_R,-4.961047299898155,54.011897746617635,-692.5270163568125,11185.0,0.24001818227662278,
VOLUME,NA,GAS_LAT_R,-4.961047299898155,54.011897746617635,-692.5270163568125,2211.0,0.37920112670051864,
VOLUME,NA,TA_L,-4.961047299898155,54.011897746617635,-692.5270163568125,3175.0,0.43202920486716556,
VOLUME,NA,ED_L,-4.961047299898155,54.011897746617635,-692.5270163568125,1271.0,0.46769415162412975,
VOLUME,NA,PER_L,-4.961047299898155,54.011897746617635,-692.5270163568125,1687.0,0.4181196218601515,
VOLUME,NA,DLPC_L,-4.961047299898155,54.011897746617635,-692.5270163568125,8503.0,0.09672213573137017,
VOLUME,NA,POP_L,-4.961047299898155,54.011897746617635,-692.5270163568125,157.0,0.2394294368250288,
VOLUME,NA,SOL_L,-4.961047299898155,54.011897746617635,-692.5270163568125,13715.0,0.22921035407267018,
VOLUME,NA,GAS_MED_L,-4.961047299898155,54.011897746617635,-692.5270163568125,10873.0,0.21513015056414206,
VOLUME,NA,GAS_LAT_L,-4.961047299898155,54.011897746617635,-692.5270163568125,2274.0,0.30415183277851426,
SLICE,Z0,TA_R,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,ED_R,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,PER_R,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,DLPC_R,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,POP_R,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,SOL_R,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,GAS_MED_R,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,GAS_LAT_R,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,TA_L,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,ED_L,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,PER_L,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,DLPC_L,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,POP_L,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,SOL_L,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,GAS_MED_L,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z0,GAS_LAT_L,-4.995640638400687,53.64619949427628,-965.858117182117,0.0,,
SLICE,Z1,TA_R,-4.991316471087885,53.69191177581895,-931.691729578954,0.0,,
