HOW,INDEX,LABEL,X,Y,Z,NPIX,FF,OUTLINE
VOLUME,NA,VL_R,-0.21962451935212357,8.52967417239988,414.34345245361,7540.0,0.37365025620249703,
VOLUME,NA,VI_R,-0.21962451935212357,8.52967417239988,414.34345245361,5327.0,0.30464677780906513,
VOLUME,NA,VM_R,-0.21962451935212357,8.52967417239988,414.34345245361,6871.0,0.2744916212822284,
VOLUME,NA,RF_R,-0.21962451935212357,8.52967417239988,414.34345245361,2254.0,0.22375000492171246,
VOLUME,NA,SAR_R,-0.21962451935212357,8.52967417239988,414.34345245361,1338.0,0.49678495348919693,
VOLUME,NA,GRA_R,-0.21962451935212357,8.52967417239988,414.34345245361,1213.0,0.5845281832741718,
VOLUME,NA,SM_R,-0.21962451935212357,8.52967417239988,414.34345245361,2999.0,0.3387452216634413,
VOLUME,NA,ST_R,-0.21962451935212357,8.52967417239988,414.34345245361,2280.0,0.32111162879253846,
VOLUME,NA,BF_R,-0.21962451935212357,8.52967417239988,414.34345245361,3762.0,0.2848579769399526,
VOLUME,NA,BF_SH_R,-0.21962451935212357,8.52967417239988,414.34345245361,1849.0,0.22506923234873827,
VOLUME,NA,AM_R,-0.21962451935212357,8.52967417239988,414.34345245361,5062.0,0.31990784147342816,
VOLUME,NA,AL_R,-0.21962451935212357,8.52967417239988,414.34345245361,1823.0,0.3179973643349058,
VOLUME,NA,AB_R,-0.21962451935212357,8.52967417239988,414.34345245361,129.0,0.22646942303010067,
VOLUME,NA,VL_L,-0.21962451935212357,8.52967417239988,414.34345245361,6354.0,0.3657409399411603,
VOLUME,NA,VI_L,-0.21962451935212357,8.52967417239988,414.34345245361,6107.0,0.36108160995348393,
VOLUME,NA,VM_L,-0.21962451935212357,8.52967417239988,414.34345245361,6291.0,0.33935594254414225,
VOLUME,NA,RF_L,-0.21962451935212357,8.52967417239988,414.34345245361,2353.0,0.24848221768845485,
VOLUME,NA,SAR_L,-0.21962451935212357,8.52967417239988,414.34345245361,1294.0,0.5392213770948894,
VOLUME,NA,GRA_L,-0.21962451935212357,8.52967417239988,414.34345245361,1016.0,0.6172822340911004,
VOLUME,NA,SM_L,-0.21962451935212357,8.52967417239988,414.34345245361,2978.0,0.3351616187386107,
VOLUME,NA,ST_L,-0.21962451935212357,8.52967417239988,414.34345245361,2079.0,0.3331294179750792,
VOLUME,NA,BF_L,-0.21962451935212357,8.52967417239988,414.34345245361,3474.0,0.25378017991099305,
VOLUME,NA,BF_SH_L,-0.21962451935212357,8.52967417239988,414.34345245361,1272.0,0.23525001330210757,
VOLUME,NA,AM_L,-0.21962451935212357,8.52967417239988,414.34345245361,5013.0,0.27868084270216914,
VOLUME,NA,AL_L,-0.21962451935212357,8.52967417239988,414.34345245361,1923.0,0.3410395849154801,
VOLUME,NA,AB_L,-0.21962451935212357,8.52967417239988,414.34345245361,132.0,0.2845879016297683,
SLICE,Z0,VL_R,-0.21962451935212357,8.52967417239988,294.34345245361,198.0,0.6057275467822031,"[[51.0, 60.5], [50.5, 61.0], [50.5, 62.0], [50.5, 63.0], [50.5, 64.0], [50.5, 65.0], [50.5, 66.0], [50.5, 67.0], [50.5, 68.0], [50.5, 69.0], [50.5, 70.0], [50.5, 71.0], [50.5, 72.0], [50.5, 73.0], [50.5, 74.0], [51.0, 74.5], [51.5, 75.0], [51.5, 76.0], [52.0, 76.5], [52.5, 77.0], [53.0, 77.5], [53.5, 78.0], [54.0, 78.5], [54.5, 78.0], [54.5, 77.0], [54.5, 76.0], [54.5, 75.0], [54.5, 74.0], [54.5, 73.0], [54.0, 72.5], [53.5, 72.0], [53.5, 71.0], [54.0, 70.5], [54.5, 70.0], [54.0, 69.5], [53.5, 69.0], [53.5, 68.0], [53.5, 67.0], [54.0, 66.5], [54.5, 66.0], [54.5, 65.0], [54.5, 64.0], [54.5, 63.0], [55.0, 62.5], [55.5, 63.0], [55.5, 64.0], [56.0, 64.5], [56.5, 64.0], [56.5, 63.0], [56.5, 62.0], [57.0, 61.5], [57.5, 61.0], [57.5, 60.0], [58.0, 59.5], [58.5, 59.0], [59.0, 58.5], [59.5, 58.0], [59.5, 57.0], [59.5, 56.0], [60.0, 55.5], [60.5, 55.0], [61.0, 54.5], [61.5, 54.0], [61.5, 53.0], [62.0, 52.5], [62.5, 52.0], [63.0, 51.5], [64.0, 51.5], [64.5, 52.0], [64.5, 53.0], [64.5, 54.0], [65.0, 54.5], [65.5, 54.0], [66.0, 53.5], [66.5, 53.0], [66.5, 52.0], [67.0, 51.5], [68.0, 51.5], [69.0, 51.5], [70.0, 51.5], [70.5, 51.0], [71.0, 50.5], [71.5, 50.0], [71.5, 49.0], [71.5, 48.0], [72.0, 47.5], [72.5, 47.0], [73.0, 46.5], [73.5, 46.0], [73.0, 45.5], [72.5, 45.0], [72.5, 44.0], [72.0, 43.5], [71.5, 43.0], [71.0, 42.5], [70.0, 42.5], [69.5, 43.0], [69.0, 43.5], [68.0, 43.5], [67.0, 43.5], [66.5, 44.0], [66.0, 44.5], [65.5, 45.0], [65.0, 45.5], [64.0, 45.5], [63.5, 46.0], [63.5, 47.0], [63.0, 47.5], [62.5, 48.0], [62.0, 48.5], [61.0, 48.5], [60.5, 49.0], [60.5, 50.0], [60.0, 50.5], [59.0, 50.5], [58.5, 51.0], [58.5, 52.0], [58.0, 52.5], [57.5, 53.0], [57.0, 53.5], [56.0, 53.5], [55.5, 54.0], [55.5, 55.0], [55.0, 55.5], [54.0, 55.5], [53.5, 56.0], [53.5, 57.0], [53.5, 58.0], [53.0, 58.5], [52.5, 59.0], [52.0, 59.5], [51.5, 60.0]]"
SLICE,Z0,VI_R,-0.21962451935212357,8.52967417239988,294.34345245361,764.0,0.471848381886622,"[[54.0, 66.5], [53.5, 67.0], [53.5, 68.0], [53.5, 69.0], [54.0, 69.5], [54.5, 70.0], [54.0, 70.5], [53.5, 71.0], [53.5, 72.0], [54.0, 72.5], [54.5, 73.0], [54.5, 74.0], [54.5, 75.0], [54.5, 76.0], [54.5, 77.0], [54.5, 78.0], [54.5, 79.0], [54.5, 80.0], [55.0, 80.5], [55.5, 81.0], [55.5, 82.0], [56.0, 82.5], [56.5, 83.0], [57.0, 83.5], [57.5, 84.0], [58.0, 84.5], [58.5, 85.0], [58.5, 86.0], [59.0, 86.5], [59.5, 87.0], [60.0, 87.5], [60.5, 88.0], [61.0, 88.5], [62.0, 88.5], [63.0, 88.5], [64.0, 88.5], [65.0, 88.5], [66.0, 88.5], [66.5, 88.0], [67.0, 87.5], [67.5, 87.0], [68.0, 86.5], [69.0, 86.5], [70.0, 86.5], [71.0, 86.5], [72.0, 86.5], [73.0, 86.5], [74.0, 86.5], [74.5, 86.0], [75.0, 85.5], [75.5, 85.0], [76.0, 84.5], [77.0, 84.5], [77.5, 84.0], [78.0, 83.5], [78.5, 83.0], [78.5, 82.0], [78.5, 81.0], [78.0, 80.5], [77.0, 80.5], [76.5, 80.0], [76.0, 79.5], [75.0, 79.5], [74.5, 79.0], [74.0, 78.5], [73.5, 78.0], [73.0, 77.5], [72.5, 77.0], [72.0, 76.5], [71.5, 76.0], [71.5, 75.0], [71.5, 74.0], [71.0, 73.5], [70.5, 73.0], [70.5, 72.0], [70.0, 71.5], [69.5, 71.0], [69.5, 70.0], [69.5, 69.0], [69.5, 68.0], [69.5, 67.0], [69.5, 66.0], [69.5, 65.0], [69.5, 64.0], [69.5, 63.0], [70.0, 62.5], [70.5, 62.0], [70.5, 61.0], [71.0, 60.5], [71.5, 60.0], [71.5, 59.0], [72.0, 58.5], [72.5, 58.0], [73.0, 57.5], [73.5, 57.0], [74.0, 56.5], [74.5, 56.0], [75.0, 55.5], [76.0, 55.5], [76.5, 55.0], [77.0, 54.5], [78.0, 54.5], [79.0, 54.5], [80.0, 54.5], [81.0, 54.5], [82.0, 54.5], [83.0, 54.5], [84.0, 54.5], [85.0, 54.5], [86.0, 54.5], [87.0, 54.5], [87.5, 55.0], [88.0, 55.5], [88.5, 56.0], [89.0, 56.5], [90.0, 56.5], [91.0, 56.5], [91.5, 57.0], [92.0, 57.5], [92.5, 58.0], [92.5, 59.0], [93.0, 59.5], [93.5, 60.0], [94.0, 60.5], [94.5, 61.0], [95.0, 61.5], [96.0, 61.5], [96.5, 61.0], [96.5, 60.0], [96.5, 59.0], [96.5, 58.0], [96.5, 57.0], [96.5, 56.0], [96.5, 55.0], [96.5, 54.0], [96.0, 53.5], [95.5, 53.0], [96.0, 52.5], [96.5, 52.0], [96.5, 51.0], [96.0, 50.5], [95.5, 50.0], [95.0, 49.5], [94.5, 49.0], [94.5, 48.0], [94.0, 47.5], [93.5, 47.0], [93.0, 46.5], [92.0, 46.5], [91.0, 46.5], [90.0, 46.5], [89.0, 46.5], [88.0, 46.5], [87.5, 47.0], [87.0, 47.5], [86.0, 47.5], [85.0, 47.5], [84.5, 48.0], [84.0, 48.5], [83.0, 48.5], [82.0, 48.5], [81.0, 48.5], [80.0, 48.5], [79.0, 48.5], [78.0, 48.5], [77.0, 48.5], [76.0, 48.5], [75.5, 49.0], [75.0, 49.5], [74.0, 49.5], [73.0, 49.5], [72.5, 50.0], [72.0, 50.5], [71.0, 50.5], [70.5, 51.0], [70.0, 51.5], [69.0, 51.5], [68.0, 51.5], [67.0, 51.5], [66.5, 52.0], [66.5, 53.0], [66.0, 53.5], [65.5, 54.0], [65.0, 54.5], [64.5, 54.0], [64.5, 53.0], [64.5, 52.0], [64.0, 51.5], [63.0, 51.5], [62.5, 52.0], [62.0, 52.5], [61.5, 53.0], [61.5, 54.0], [61.0, 54.5], [60.5, 55.0], [60.0, 55.5], [59.5, 56.0], [59.5, 57.0], [59.5, 58.0], [59.0, 58.5], [58.5, 59.0], [58.0, 59.5], [57.5, 60.0], [57.5, 61.0], [57.0, 61.5], [56.5, 62.0], [56.5, 63.0], [56.5, 64.0], [56.0, 64.5], [55.5, 64.0], [55.5, 63.0], [55.0, 62.5], [54.5, 63.0], [54.5, 64.0], [54.5, 65.0], [54.5, 66.0]]"
SLICE,Z0,VM_R,-0.21962451935212357,8.52967417239988,294.34345245361,1252.0,0.2248845199646241,"[[86.0, 40.5], [85.5, 41.0], [85.5, 42.0], [85.5, 43.0], [86.0, 43.5], [86.5, 44.0], [87.0, 44.5], [87.5, 45.0], [87.5, 46.0], [88.0, 46.5], [89.0, 46.5], [90.0, 46.5], [91.0, 46.5], [92.0, 46.5], [93.0, 46.5], [93.5, 47.0], [94.0, 47.5], [94.5, 48.0], [94.5, 49.0], [95.0, 49.5], [95.5, 50.0], [96.0, 50.5], [96.5, 51.0], [96.5, 52.0], [96.0, 52.5], [95.5, 53.0], [96.0, 53.5], [96.5, 54.0], [96.5, 55.0], [96.5, 56.0], [96.5, 57.0], [96.5, 58.0], [96.5, 59.0], [96.5, 60.0], [96.5, 61.0], [96.0, 61.5], [95.0, 61.5], [94.5, 62.0], [94.5, 63.0], [94.5, 64.0], [94.5, 65.0], [94.0, 65.5], [93.5, 66.0], [93.5, 67.0], [93.5, 68.0], [93.5, 69.0], [93.5, 70.0], [93.0, 70.5], [92.5, 71.0], [92.0, 71.5], [91.5, 72.0], [91.5, 73.0], [91.0, 73.5], [90.5, 74.0], [90.0, 74.5], [89.5, 75.0], [89.0, 75.5], [88.5, 76.0], [88.5, 77.0], [88.5, 78.0], [88.0, 78.5], [87.5, 79.0], [87.5, 80.0], [87.5, 81.0], [87.5, 82.0], [88.0, 82.5], [88.5, 83.0], [88.5, 84.0], [89.0, 84.5], [90.0, 84.5], [91.0, 84.5], [91.5, 85.0], [92.0, 85.5], [93.0, 85.5], [94.0, 85.5], [94.5, 86.0], [95.0, 86.5], [96.0, 86.5], [97.0, 86.5], [98.0, 86.5], [99.0, 86.5], [100.0, 86.5], [101.0, 86.5], [102.0, 86.5], [103.0, 86.5], [104.0, 86.5], [105.0, 86.5], [106.0, 86.5], [107.0, 86.5], [108.0, 86.5], [109.0, 86.5], [109.5, 86.0], [110.0, 85.5], [111.0, 85.5], [112.0, 85.5], [113.0, 85.5], [113.5, 85.0], [114.0, 84.5], [115.0, 84.5], [116.0, 84.5], [116.5, 84.0], [117.0, 83.5], [117.5, 83.0], [118.0, 82.5], [118.5, 82.0], [119.0, 81.5], [119.5, 81.0], [119.5, 80.0], [120.0, 79.5], [121.0, 79.5], [121.5, 79.0], [121.5, 78.0], [122.0, 77.5], [122.5, 77.0], [123.0, 76.5], [123.5, 76.0], [123.5, 75.0], [124.0, 74.5], [124.5, 74.0], [124.5, 73.0], [124.5, 72.0], [124.5, 71.0], [124.5, 70.0], [124.5, 69.0], [124.5, 68.0], [124.5, 67.0], [124.5, 66.0], [124.5, 65.0], [124.0, 64.5], [123.5, 64.0], [123.0, 63.5], [122.5, 63.0], [122.5, 62.0], [122.5, 61.0], [122.0, 60.5], [121.5, 60.0], [121.5, 59.0], [121.0, 58.5], [120.5, 58.0], [120.5, 57.0], [120.0, 56.5], [119.5, 56.0], [119.5, 55.0], [119.5, 54.0], [119.0, 53.5], [118.0, 53.5], [117.5, 53.0], [117.0, 52.5], [116.5, 52.0], [116.5, 51.0], [116.0, 50.5], [115.0, 50.5], [114.5, 50.0], [114.5, 49.0], [114.0, 48.5], [113.0, 48.5], [112.5, 48.0], [112.0, 47.5], [111.5, 47.0], [111.5, 46.0], [111.0, 45.5], [110.0, 45.5], [109.5, 45.0], [109.5, 44.0], [109.0, 43.5], [108.0, 43.5], [107.0, 43.5], [106.5, 43.0], [106.5, 42.0], [106.0, 41.5], [105.5, 41.0], [105.0, 40.5], [104.5, 40.0], [104.0, 39.5], [103.0, 39.5], [102.5, 39.0], [102.0, 38.5], [101.0, 38.5], [100.0, 38.5], [99.0, 38.5], [98.0, 38.5], [97.0, 38.5], [96.0, 38.5], [95.0, 38.5], [94.0, 38.5], [93.0, 38.5], [92.0, 38.5], [91.0, 38.5], [90.0, 38.5], [89.5, 39.0], [89.0, 39.5], [88.0, 39.5], [87.5, 40.0], [87.0, 40.5]]"
SLICE,Z0,RF_R,-0.21962451935212357,8.52967417239988,294.34345245361,0.0,,
